x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.5221995115280151,0.3020996153354645,-0.13066555559635162,0.5346498489379883,0.2638072967529297,-0.09288433939218521,0.5413341522216797,0.2635607123374939,-0.09314502030611038,0.5474987626075745,0.2639152407646179,-0.09311502426862717,0.5119251608848572,0.26345008611679077,-0.11168135702610016,0.5030062794685364,0.26248207688331604,-0.11175581067800522,0.49461036920547485,0.26149123907089233,-0.11228547245264053,0.5486267805099487,0.28544116020202637,0.12507264316082,0.478447824716568,0.27948272228240967,0.049419473856687546,0.5339876413345337,0.3481893539428711,-0.04664423689246178,0.507454514503479,0.3505840301513672,-0.06970683485269547,0.6121962070465088,0.5186681747436523,0.1802850216627121,0.40875890851020813,0.4974028468132019,0.00362190674059093,0.6324281096458435,0.7746585607528687,-0.1481124758720398,0.38925793766975403,0.7314719557762146,-0.4206174314022064,0.6554896235466003,0.7450915575027466,-0.6740446090698242,0.48154157400131226,0.4455586075782776,-0.8187085390090942,0.6796178221702576,0.7349031567573547,-0.7667081356048584,0.4998748004436493,0.3727697730064392,-0.9029054641723633,0.668548583984375,0.6803507208824158,-0.7707164287567139,0.4978140890598297,0.3469947874546051,-0.8797840476036072,0.6582598090171814,0.6813752055168152,-0.692865252494812,0.4930848479270935,0.3724474608898163,-0.8195417523384094,0.5747819542884827,1.0467016696929932,0.022140325978398323,0.4300837218761444,1.017882227897644,-0.02015414834022522,0.5697298049926758,1.5096195936203003,-0.024016935378313065,0.41786035895347595,1.50663161277771,-0.07547284662723541,0.5602884888648987,1.9272816181182861,0.1565454751253128,0.41548100113868713,1.9211084842681885,0.01620669662952423,0.5618788003921509,1.9829230308532715,0.15954308211803436,0.40893757343292236,1.974710464477539,0.01582515612244606,0.5493934750556946,2.0492613315582275,-0.10265646874904633,0.44261598587036133,2.042905569076538,-0.2825828790664673,scuba
0.5142115354537964,0.31252163648605347,-0.11530036479234695,0.5283134579658508,0.2733273506164551,-0.07386384904384613,0.5347775220870972,0.27359411120414734,-0.07408493012189865,0.5410060882568359,0.27418845891952515,-0.07389875501394272,0.5059481263160706,0.2703101634979248,-0.09349458664655685,0.4965474307537079,0.2683328092098236,-0.09344331175088882,0.48818811774253845,0.2665652334690094,-0.09403345733880997,0.5414424538612366,0.29051005840301514,0.14428910613059998,0.47123095393180847,0.28026604652404785,0.06545797735452652,0.5233451128005981,0.3572952449321747,-0.034133970737457275,0.49813276529312134,0.3600728511810303,-0.05814284458756447,0.5895518064498901,0.4994947612285614,0.20526300370693207,0.40144649147987366,0.4930769205093384,0.018518920987844467,0.6104376316070557,0.7698590755462646,-0.12979331612586975,0.385005921125412,0.7383185029029846,-0.34872734546661377,0.5905565619468689,0.6505030989646912,-0.5799676179885864,0.4827713668346405,0.445160448551178,-0.6281501650810242,0.6189872622489929,0.6388282775878906,-0.6581035852432251,0.4996151924133301,0.3747411370277405,-0.6861814856529236,0.6151719689369202,0.5930601954460144,-0.6305056214332581,0.49293532967567444,0.3483417332172394,-0.6560645699501038,0.6053622961044312,0.6007710099220276,-0.5839595794677734,0.4890349209308624,0.37291574478149414,-0.6206991076469421,0.5707451105117798,1.0198493003845215,0.026530062779784203,0.43570899963378906,1.0108448266983032,-0.02456127293407917,0.5802761316299438,1.4804376363754272,-0.03957643359899521,0.4315723478794098,1.4834507703781128,-0.038481827825307846,0.5805979371070862,1.8768879175186157,0.13754335045814514,0.4399009346961975,1.8835797309875488,0.07160855829715729,0.5811657309532166,1.9305760860443115,0.13890500366687775,0.43198496103286743,1.9369484186172485,0.07366736978292465,0.5786072015762329,2.0041816234588623,-0.13135883212089539,0.4756540358066559,2.0060412883758545,-0.21386051177978516,scuba
0.5034029483795166,0.33626312017440796,-0.2744678854942322,0.5161569118499756,0.29579582810401917,-0.2413780242204666,0.5230566263198853,0.29469600319862366,-0.24149154126644135,0.5289648175239563,0.2940923273563385,-0.24116405844688416,0.49338677525520325,0.29682427644729614,-0.2439124584197998,0.48552176356315613,0.295940637588501,-0.24380150437355042,0.4768921136856079,0.29545971751213074,-0.24431125819683075,0.5311211943626404,0.30578890442848206,-0.024073978886008263,0.46480172872543335,0.3071354031562805,-0.02391153760254383,0.5170205235481262,0.37357091903686523,-0.19403110444545746,0.4886264503002167,0.3819965422153473,-0.19520021975040436,0.598835289478302,0.5120912194252014,0.03793065994977951,0.39976993203163147,0.5267512202262878,-0.020252956077456474,0.623159646987915,0.7389389872550964,-0.31775760650634766,0.3838403522968292,0.7823044657707214,-0.40541619062423706,0.5765506625175476,0.624789297580719,-0.7450836300849915,0.47744446992874146,0.5079495310783386,-0.7522977590560913,0.5395476222038269,0.5994898676872253,-0.8271787762641907,0.49531009793281555,0.4456235468387604,-0.8269490599632263,0.5591849088668823,0.5559314489364624,-0.7882905602455139,0.48901665210723877,0.41754573583602905,-0.7817175388336182,0.5574515461921692,0.5689719319343567,-0.7429162859916687,0.48604103922843933,0.4409330487251282,-0.743816614151001,0.5737250447273254,1.020178198814392,0.0014396740589290857,0.4394175410270691,1.0076403617858887,0.0004266071191523224,0.5902157425880432,1.4654858112335205,-0.01215390581637621,0.44125673174858093,1.4685500860214233,0.028497418388724327,0.588794469833374,1.845924735069275,0.2591218650341034,0.4487656354904175,1.8553129434585571,0.25128477811813354,0.5914600491523743,1.894187569618225,0.2693961262702942,0.4425281286239624,1.9078664779663086,0.265190064907074,0.5796460509300232,1.9737259149551392,-0.0347457155585289,0.477315217256546,1.9758018255233765,-0.06548736244440079,scuba
0.5182746648788452,0.3556079566478729,-0.32422807812690735,0.5245946645736694,0.3111140727996826,-0.29650238156318665,0.5307472348213196,0.30834588408470154,-0.29658210277557373,0.5363854765892029,0.3060891032218933,-0.2963190972805023,0.5023269057273865,0.31662067770957947,-0.2995806038379669,0.49337607622146606,0.3169843256473541,-0.2994941771030426,0.4847252070903778,0.3173774778842926,-0.2999327778816223,0.5380708575248718,0.31617218255996704,-0.0883474349975586,0.4702655076980591,0.32778650522232056,-0.09052908420562744,0.5339556336402893,0.38851240277290344,-0.2449156492948532,0.5082162618637085,0.3992290794849396,-0.24598173797130585,0.6194115281105042,0.5128442049026489,-0.022221621125936508,0.4116648733615875,0.5385761857032776,-0.0774587094783783,0.6251453757286072,0.7374411821365356,-0.34083738923072815,0.4198306202888489,0.8169247508049011,-0.3668971657752991,0.5360453128814697,0.572284460067749,-0.7513003945350647,0.4890185296535492,0.5057249069213867,-0.7123311758041382,0.5330159664154053,0.5517703890800476,-0.8313442468643188,0.5007485747337341,0.44076991081237793,-0.7828819155693054,0.5468444228172302,0.5100255608558655,-0.7951779961585999,0.49363601207733154,0.4131849706172943,-0.7557432055473328,0.5300804376602173,0.5156139731407166,-0.7492238879203796,0.4915139079093933,0.44101712107658386,-0.7110670804977417,0.5891010165214539,1.020711064338684,-0.003118871944025159,0.4548377990722656,1.0372968912124634,0.00486745173111558,0.6030086874961853,1.4543418884277344,0.008542587049305439,0.4538305997848511,1.4635779857635498,0.09706242382526398,0.6023680567741394,1.8233906030654907,0.29024097323417664,0.46491891145706177,1.8339335918426514,0.28628119826316833,0.6059045195579529,1.8708868026733398,0.3012552261352539,0.46081218123435974,1.882895588874817,0.29402175545692444,0.5928722023963928,1.9446746110916138,0.009916056878864765,0.49143609404563904,1.9529143571853638,-0.021753983572125435,scuba
0.5714061260223389,0.3622184991836548,-0.27464473247528076,0.5788967609405518,0.31910690665245056,-0.2352997362613678,0.5842835903167725,0.3188386857509613,-0.23545828461647034,0.5890724658966064,0.31872180104255676,-0.23511238396167755,0.5566174387931824,0.3141702711582184,-0.2728439271450043,0.545322597026825,0.31086477637290955,-0.2729247212409973,0.5372673273086548,0.30899426341056824,-0.27359145879745483,0.5867005586624146,0.32882261276245117,0.003814629977568984,0.5225335955619812,0.3258815109729767,-0.11589499562978745,0.5771539807319641,0.4017793536186218,-0.1817924976348877,0.5507557988166809,0.3992731273174286,-0.22869327664375305,0.6371986269950867,0.5280316472053528,0.10590322315692902,0.43510696291923523,0.5364944338798523,-0.1484210193157196,0.6455116271972656,0.7448549866676331,-0.2521923780441284,0.4448927938938141,0.8069470524787903,-0.49996474385261536,0.6155168414115906,0.5741499662399292,-0.7864003777503967,0.5246129035949707,0.5188834071159363,-0.800403356552124,0.5947177410125732,0.5081809759140015,-0.8833230137825012,0.5426594614982605,0.44977614283561707,-0.8650994896888733,0.5950368046760559,0.48070910573005676,-0.8227134346961975,0.5359598994255066,0.42370566725730896,-0.8438439965248108,0.589328944683075,0.5083513855934143,-0.7919002175331116,0.5332287549972534,0.45158180594444275,-0.7951310873031616,0.6126574277877808,1.023262858390808,0.029724128544330597,0.482138454914093,1.0510097742080688,-0.02778645232319832,0.6298287510871887,1.4577510356903076,-0.004701831843703985,0.48249414563179016,1.465124249458313,0.058197420090436935,0.6252991557121277,1.8284027576446533,0.27989092469215393,0.48706838488578796,1.8354443311691284,0.3343038558959961,0.6268209218978882,1.8755054473876953,0.2916237711906433,0.47943446040153503,1.883586049079895,0.353413850069046,0.6199817061424255,1.949198842048645,-0.010766979306936264,0.5201143026351929,1.9542577266693115,0.016332460567355156,scuba
0.6052132248878479,0.3875517249107361,-0.3632505238056183,0.6110683083534241,0.34614863991737366,-0.3338524401187897,0.6155912280082703,0.346752792596817,-0.3337355852127075,0.6200039386749268,0.3474474251270294,-0.3334103226661682,0.5905523300170898,0.33786335587501526,-0.35905376076698303,0.5807937383651733,0.3324560523033142,-0.3592664301395416,0.5710040926933289,0.32743194699287415,-0.3596397042274475,0.6170923113822937,0.3505188226699829,-0.12038657069206238,0.5569208860397339,0.32967904210090637,-0.22955791652202606,0.6103444695472717,0.4284631907939911,-0.2787586450576782,0.5853645205497742,0.41932395100593567,-0.31143826246261597,0.657849907875061,0.5121864676475525,-0.0176398865878582,0.4591314196586609,0.535173237323761,-0.19772113859653473,0.7074906826019287,0.7281031012535095,-0.26833707094192505,0.46413904428482056,0.8182159066200256,-0.523815393447876,0.6703522801399231,0.5949535965919495,-0.6666648387908936,0.5523627400398254,0.5181605815887451,-0.7241554856300354,0.6688835620880127,0.5122451186180115,-0.7447655200958252,0.5755521059036255,0.44990071654319763,-0.7770307660102844,0.6562386155128479,0.4845699071884155,-0.7095559239387512,0.570085883140564,0.42200741171836853,-0.7419291138648987,0.6612883806228638,0.49675700068473816,-0.6684839725494385,0.5650312900543213,0.4500322639942169,-0.71310955286026,0.6385522484779358,1.01780366897583,0.044959355145692825,0.5178960561752319,1.0245869159698486,-0.04346589371562004,0.6542933583259583,1.4361697435379028,0.050001803785562515,0.5045201778411865,1.4514455795288086,0.0197308249771595,0.6489449143409729,1.8129267692565918,0.344297856092453,0.5140830278396606,1.8188601732254028,0.23314784467220306,0.6471999287605286,1.8653600215911865,0.36036351323127747,0.5090425610542297,1.8680016994476318,0.2479442059993744,0.6531703472137451,1.9334540367126465,0.1020580530166626,0.5460591912269592,1.9350694417953491,-0.0560721792280674,scuba
0.6028328537940979,0.3573896586894989,-0.43965479731559753,0.6095620393753052,0.3131466209888458,-0.4080451726913452,0.615549623966217,0.3098468780517578,-0.4079948961734772,0.6215166449546814,0.3072195053100586,-0.407645046710968,0.5860044956207275,0.3204379081726074,-0.41924768686294556,0.5754051208496094,0.32186344265937805,-0.4192923307418823,0.5652241110801697,0.3225274980068207,-0.4196075201034546,0.6259365677833557,0.31888288259506226,-0.16227321326732635,0.5476911067962646,0.32875892519950867,-0.21063287556171417,0.6140596866607666,0.3929239809513092,-0.34436485171318054,0.5857626795768738,0.4017755389213562,-0.3553774952888489,0.6843963861465454,0.4845825731754303,-0.04587909206748009,0.47795239090919495,0.5375877022743225,-0.1968293935060501,0.7495130896568298,0.6620057821273804,-0.3967191278934479,0.5041162371635437,0.8194824457168579,-0.5337685942649841,0.6598107218742371,0.5212665796279907,-0.8730050921440125,0.5650625824928284,0.5304269194602966,-0.9286890625953674,0.6457942128181458,0.4576513469219208,-0.9697160124778748,0.5751286745071411,0.4673599898815155,-1.0131351947784424,0.639104962348938,0.42903441190719604,-0.9213247895240784,0.5682529807090759,0.4339210093021393,-0.9903982877731323,0.6386330127716064,0.4576077163219452,-0.8690224289894104,0.5653502941131592,0.4618946313858032,-0.9293053150177002,0.6736763119697571,1.022342324256897,0.0309270229190588,0.5378504395484924,1.0308700799942017,-0.02918444201350212,0.6880388855934143,1.4429142475128174,0.11946509778499603,0.5305014848709106,1.4624730348587036,0.0904555544257164,0.6849609613418579,1.8155838251113892,0.48870140314102173,0.5410386919975281,1.8265212774276733,0.3762933611869812,0.6889271140098572,1.8735618591308594,0.5108191967010498,0.5387664437294006,1.880903959274292,0.39597436785697937,0.6764554977416992,1.9334391355514526,0.23021729290485382,0.5691799521446228,1.948965311050415,0.07224688678979874,scuba
0.6002224087715149,0.36135879158973694,-0.39684921503067017,0.6061021685600281,0.31471648812294006,-0.36566030979156494,0.6112454533576965,0.3106399476528168,-0.3655852973461151,0.6157987117767334,0.30846092104911804,-0.36530178785324097,0.5832421183586121,0.32507607340812683,-0.38546934723854065,0.5732519030570984,0.3273242115974426,-0.38535767793655396,0.562560498714447,0.3294127285480499,-0.38562819361686707,0.6183003187179565,0.3192422688007355,-0.10784650593996048,0.5416851043701172,0.3405904769897461,-0.1598019301891327,0.6086698174476624,0.39286699891090393,-0.30442142486572266,0.5807904601097107,0.4050832986831665,-0.321993350982666,0.6782627701759338,0.5062358975410461,0.013971244916319847,0.4790742099285126,0.5642095804214478,-0.14896583557128906,0.7400741577148438,0.6926257014274597,-0.3334207236766815,0.5119652152061462,0.828777551651001,-0.5305205583572388,0.6557484269142151,0.5194070935249329,-0.8017011880874634,0.5654342174530029,0.5467551946640015,-0.9515208005905151,0.6364337801933289,0.46502965688705444,-0.8936386704444885,0.5799413919448853,0.4861189126968384,-1.037716269493103,0.6321817636489868,0.4288438856601715,-0.8386427760124207,0.5680261254310608,0.4526892304420471,-1.016567587852478,0.6362669467926025,0.4548250734806061,-0.7935342788696289,0.5653840899467468,0.47783106565475464,-0.9521664381027222,0.6740477085113525,1.0382130146026611,0.022389980033040047,0.5371435880661011,1.0830568075180054,-0.0210054200142622,0.6907986402511597,1.4471160173416138,0.09329213947057724,0.5407941341400146,1.4739117622375488,0.09323836863040924,0.6937719583511353,1.8154010772705078,0.4331997334957123,0.5560137033462524,1.8351876735687256,0.39216348528862,0.6975219249725342,1.8688738346099854,0.45142966508865356,0.5550388097763062,1.8878779411315918,0.4136984050273895,0.6879332065582275,1.93215811252594,0.16618132591247559,0.5816234946250916,1.9516654014587402,0.08609576523303986,scuba
0.5982901453971863,0.3786000907421112,-0.3113662600517273,0.6018139123916626,0.327252596616745,-0.280117392539978,0.6059523820877075,0.3228406012058258,-0.28018882870674133,0.6097580790519714,0.3194410502910614,-0.2799822688102722,0.5822464823722839,0.3344656229019165,-0.29114285111427307,0.5713258385658264,0.33500099182128906,-0.2911277711391449,0.5600793957710266,0.33650311827659607,-0.29165080189704895,0.6092279553413391,0.32642054557800293,-0.06861424446105957,0.5381872057914734,0.34780198335647583,-0.10107074677944183,0.606329083442688,0.4117324948310852,-0.22997145354747772,0.5779308080673218,0.4211489260196686,-0.2410435974597931,0.6770807504653931,0.5315539240837097,-0.00287559418939054,0.47752052545547485,0.5612962245941162,-0.11569754779338837,0.7099307775497437,0.7216389775276184,-0.33521702885627747,0.4987372159957886,0.8219181895256042,-0.4928273856639862,0.5944536328315735,0.5258135199546814,-0.7178271412849426,0.5615136623382568,0.5304849147796631,-0.8220129609107971,0.5770071148872375,0.4643905460834503,-0.7930945158004761,0.572426974773407,0.4605407118797302,-0.8958460688591003,0.5799948573112488,0.4320254921913147,-0.7420714497566223,0.5645631551742554,0.4320632517337799,-0.8600399494171143,0.5849451422691345,0.45396554470062256,-0.7099564075469971,0.5623191595077515,0.458340048789978,-0.8174412250518799,0.6647815108299255,1.0364775657653809,0.020088953897356987,0.5323888659477234,1.0571483373641968,-0.01865730620920658,0.6787919998168945,1.4464911222457886,0.06836526840925217,0.5291441082954407,1.4675172567367554,0.0841829851269722,0.6845437288284302,1.8142471313476562,0.3904152810573578,0.5450143814086914,1.8280186653137207,0.36206695437431335,0.68958979845047,1.8675830364227295,0.4077313542366028,0.5428373217582703,1.8800599575042725,0.3812570571899414,0.6753817796707153,1.9299535751342773,0.11878494918346405,0.5713593363761902,1.9422577619552612,0.05811810865998268,scuba
0.583790123462677,0.3645431697368622,-0.33084312081336975,0.5918797254562378,0.3237718641757965,-0.2887363135814667,0.5967274904251099,0.3216651380062103,-0.28891441226005554,0.6012924313545227,0.3194279968738556,-0.28863391280174255,0.5713258385658264,0.32068055868148804,-0.31071937084198,0.560589075088501,0.3176860809326172,-0.31073084473609924,0.5511837005615234,0.3149803578853607,-0.3112371563911438,0.5981513857841492,0.32906728982925415,-0.05099313333630562,0.5259467363357544,0.33353370428085327,-0.11341796070337296,0.588696300983429,0.4031892716884613,-0.2294323593378067,0.5587465763092041,0.40712159872055054,-0.25807705521583557,0.6527547240257263,0.5359786152839661,-0.0031702930573374033,0.4558448791503906,0.5374794006347656,-0.08935539424419403,0.6864522695541382,0.7183730006217957,-0.39725032448768616,0.46319061517715454,0.7953907251358032,-0.4413181245326996,0.5427131056785583,0.5721792578697205,-0.8711687326431274,0.5260995030403137,0.5665304660797119,-0.835219144821167,0.4976213872432709,0.5656043887138367,-0.9662755131721497,0.5332412123680115,0.5535312294960022,-0.9177761077880859,0.4965536296367645,0.5161675810813904,-0.9172214269638062,0.522473156452179,0.5172647833824158,-0.8997036218643188,0.51132732629776,0.5273746252059937,-0.8642518520355225,0.5209041833877563,0.5341540575027466,-0.8371117115020752,0.6361847519874573,1.0319734811782837,0.013391351327300072,0.49570927023887634,1.058463215827942,-0.012007401324808598,0.6531667113304138,1.446972370147705,0.04122675210237503,0.5022892951965332,1.4645051956176758,0.059685997664928436,0.653456449508667,1.8136094808578491,0.35720714926719666,0.5136930346488953,1.8242402076721191,0.3159918189048767,0.6555747389793396,1.8647557497024536,0.374077707529068,0.5104216933250427,1.872984528541565,0.33090388774871826,0.6466243267059326,1.9303815364837646,0.0800345242023468,0.5357741117477417,1.939854621887207,-0.00645005889236927,scuba
